N/A,"100,00%",0,0,t,t,Copacabana,2,2,1,1,$300.00,4,10,3,3,1125,1125,3.0,1125.0,t,0,0,9,9,0,0,0,,,t,2,0,2,,,,,,,,,
"100,00%","98,00%",7,7,t,t,Copacabana,5,1,,1,$379.00,1,30,1,5,30,30,1.1,30.0,t,12,42,54,54,0,0,0,,,t,5,5,0,,,,,,,,,
"76,00%","100,00%",2,2,t,t,Jacarepaguá,6,2,3,3,$500.00,1,365,1,1,365,365,1.0,365.0,t,30,60,90,360,1,1,0,5.0,5.0,t,3,2,1,0.71,,,,,,,,
"98,00%","76,00%",17,17,t,t,Ipanema,2,1,1,1,$210.00,5,1125,5,5,90,1125,5.0,1094.6,t,7,7,27,302,0,0,0,,,f,19,19,0,,,,,,,,,
"100,00%","100,00%",0,0,t,f,Copacabana,3,1.5 ,1,2,$800.00,2,365,2,2,365,365,2.0,365.0,t,0,2,32,249,0,0,0,,,t,4,1,3,,,,,,,,,
"100,00%","60,00%",1,1,f,t,Recreio dos Bandeirantes,5,2,3,4,$650.00,3,365,3,3,365,365,3.0,365.0,t,20,50,80,355,0,0,0,,,f,1,1,0,,,,,,,,,
"91,00%","50,00%",1,1,t,t,Copacabana,4,1,2,2,$600.00,2,365,2,2,365,365,2.0,365.0,t,27,57,81,356,1,1,0,5.0,5.0,f,2,2,0,0.73,,,,,,,,
"25,00%",N/A,0,0,t,t,Ipanema,4,2,2,2,$750.00,3,365,3,3,365,365,3.0,365.0,t,0,13,21,289,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","93,00%",2,2,t,f,Ipanema,4,1.5 ,1,1,$809.00,2,20,2,6,20,20,3.9,20.0,t,20,50,80,260,0,0,0,,,t,2,2,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Laranjeiras,4,1,2,3,$414.00,2,365,2,4,365,365,2.1,365.0,t,11,11,35,35,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",0,0,f,t,Leblon,4,2,2,3,"$1,714.00",3,90,3,5,90,90,3.0,90.0,t,30,60,90,96,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","75,00%",1,1,t,f,Anil,4,1,1,4,$200.00,2,365,2,3,365,365,2.2,365.0,t,23,53,83,358,0,0,0,,,f,3,3,0,,,,,,,,,
"30,00%","81,00%",1,1,t,t,Botafogo,4,1,1,1,$227.00,2,7,2,2,1125,1125,2.0,1125.0,t,13,34,61,335,0,0,0,,,f,1,1,0,,,,,,,,,
"94,00%","91,00%",0,0,t,t,Copacabana,4,1,1,4,$599.00,2,1125,2,2,1125,1125,2.0,1125.0,t,20,50,69,344,0,0,0,,,f,5,1,4,,,,,,,,,
"100,00%","100,00%",2,2,t,t,Copacabana,3,1,1,1,$149.00,5,365,5,5,365,365,5.0,365.0,t,6,34,56,200,0,0,0,,,t,4,4,0,,,,,,,,,
"80,00%","100,00%",0,0,f,t,Barra da Tijuca,4,2,2,2,"$1,000.00",4,15,4,4,1125,1125,4.0,1125.0,t,23,53,83,358,0,0,0,,,f,1,1,0,,,,,,,,,
"86,00%","100,00%",0,0,t,f,Barra da Tijuca,4,1,1,2,$857.00,2,365,2,5,365,365,2.2,365.0,t,22,29,29,29,2,2,2,4.5,5.0,f,1,1,0,2,,,,,,,,
"85,00%","0,00%",1,1,t,t,Centro,2,1,1,1,$457.00,3,7,3,5,5,1125,3.1,1094.6,t,30,60,90,365,0,0,0,,,t,1,0,1,,,,,,,,,
"47,00%","70,00%",3,3,t,t,Copacabana,3,1,1,1,$446.00,4,365,4,4,1125,1125,4.0,1125.0,t,10,40,61,336,0,0,0,,,t,2,2,0,,,,,,,,,
"93,00%","67,00%",1,1,t,t,Copacabana,7,1.5 ,2,5,$640.00,4,365,4,4,365,365,4.0,365.0,t,18,48,69,344,0,0,0,,,f,9,9,0,,,,,,,,,
"93,00%","67,00%",1,1,t,t,Copacabana,5,1,2,5,$830.00,4,365,4,4,365,365,4.0,365.0,t,23,53,75,350,1,1,1,5.0,5.0,f,9,9,0,1,,,,,,,,
"100,00%","64,00%",8,8,t,t,Rio Comprido,10,1,6,6,$600.00,5,30,5,5,1125,1125,5.0,1125.0,t,18,48,78,353,0,0,0,,,t,3,3,0,,,,,,,,,
"93,00%","67,00%",1,1,t,t,Copacabana,5,1.5 ,2,4,$448.00,3,365,3,3,365,365,3.0,365.0,t,19,49,79,354,0,0,0,,,f,9,9,0,,,,,,,,,
"100,00%","82,00%",0,0,t,t,Moneró,2,1,1,1,$65.00,1,365,1,1,365,365,1.0,365.0,t,13,42,72,347,6,6,6,5.0,4.67,f,1,1,0,6,,,,,,,,
"100,00%","100,00%",0,0,t,t,Copacabana,2,2,1,2,"$1,100.00",3,365,3,3,365,365,3.0,365.0,t,27,57,63,63,0,0,0,,,f,1,1,0,,,,,,,,,
N/A,N/A,0,0,t,t,Recreio dos Bandeirantes,6,2,3,3,"$12,000.00",1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,0,0,0,,,t,1,1,0,,,,,,,,,
N/A,N/A,1,1,t,t,Lagoa,5,1,2,2,"$1,200.00",5,1125,5,5,1125,1125,5.0,1125.0,t,30,60,90,180,0,0,0,,,t,1,1,0,,,,,,,,,
N/A,N/A,1,1,t,f,Botafogo,4,1,1,2,$464.00,2,14,2,5,5,14,2.0,14.0,t,0,0,6,6,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","89,00%",9,9,t,t,Ipanema,4,3,4,4,"$5,372.00",5,365,5,5,365,365,5.0,365.0,t,8,38,68,343,0,0,0,,,f,21,21,0,,,,,,,,,
"100,00%","83,00%",0,0,t,t,Copacabana,2,1,2,2,$280.00,1,7,1,1,7,7,1.0,7.0,t,13,13,13,128,0,0,0,,,t,1,0,1,,,,,,,,,
"100,00%","86,00%",0,0,t,f,Copacabana,3,1,1,1,$230.00,3,90,3,3,90,90,3.0,90.0,t,13,43,67,342,2,2,1,4.5,5.0,f,1,1,0,1.54,,,,,,,,
N/A,N/A,0,0,t,t,Copacabana,2,2,1,2,"$2,429.00",1,7,1,1,7,7,1.0,7.0,t,23,53,83,358,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%",N/A,0,0,f,t,Recreio dos Bandeirantes,6,2,2,4,"$1,057.00",1,365,1,1,365,365,1.0,365.0,t,16,18,18,63,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","26,00%",1,1,t,t,Copacabana,8,3,2,3,"$1,607.00",3,1125,3,7,1125,1125,3.3,1125.0,t,13,43,66,318,0,0,0,,,f,22,22,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Vila Isabel,1,1,1,1,$60.00,2,60,2,2,60,60,2.0,60.0,t,18,48,78,353,0,0,0,,,f,1,0,1,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Ipanema,5,2,3,4,$567.00,1,365,1,1,1125,1125,1.0,1125.0,t,25,54,77,352,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%",N/A,1,1,f,t,Freguesia (Ilha),1,1,1,1,$120.00,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,0,0,0,,,t,1,0,1,,,,,,,,,
"90,00%","67,00%",1,1,t,t,Copacabana,3,1,1,2,$190.00,1,7,1,1,7,7,1.0,7.0,t,25,55,81,356,2,2,2,4.5,4.5,f,1,0,1,2,,,,,,,,
"100,00%","44,00%",0,0,t,f,Copacabana,2,1,1,2,$95.00,1,365,1,1,365,365,1.0,365.0,t,11,41,60,335,0,0,0,,,f,1,0,1,,,,,,,,,
"100,00%",N/A,0,0,t,f,Leblon,2,1,1,1,$550.00,5,14,5,5,14,14,5.0,14.0,t,23,53,83,83,0,0,0,,,f,1,0,1,,,,,,,,,
"100,00%","100,00%",3,3,t,t,Copacabana,2,1,1,1,$150.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,6,281,1,1,0,5.0,5.0,t,4,0,4,0.73,,,,,,,,
"100,00%","100,00%",0,0,t,f,Copacabana,4,1.5  ,1,1,$557.00,2,365,2,2,365,365,2.0,365.0,t,14,44,74,349,0,0,0,,,t,4,1,3,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Copacabana,5,1.5 ,2,4,$489.00,2,365,2,2,365,365,2.0,365.0,t,13,43,69,136,0,0,0,,,f,1,1,0,,,,,,,,,
"94,00%","91,00%",0,0,t,t,Copacabana,1,1,1,1,$88.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,21,40,315,1,1,0,5.0,5.0,f,5,1,4,0.71,,,,,,,,
"86,00%","100,00%",1,1,t,t,Flamengo,2,1,1,1,$280.00,7,15,7,7,15,15,7.0,15.0,t,17,47,77,352,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Barra da Tijuca,4,2,2,2,$970.00,2,365,2,4,1125,1125,2.3,1125.0,t,22,52,82,357,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Estácio,5,1,2,1,$421.00,2,25,2,2,1125,1125,2.0,1125.0,t,25,55,85,175,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","98,00%",2,2,t,t,Copacabana,2,1,1,1,$388.00,3,90,3,4,90,90,3.1,90.0,t,21,51,69,344,1,1,0,5.0,5.0,t,1,1,0,0.73,,,,,,,,
"100,00%","97,00%",0,0,t,t,Ipanema,2,1,1,1,$436.00,3,30,3,3,30,30,3.0,30.0,t,15,45,67,342,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Recreio dos Bandeirantes,2,1,1,1,$129.00,1,1125,1,1,1125,1125,1.0,1125.0,t,24,51,73,342,3,3,2,5.0,5.0,t,2,0,1,2.14,,,,,,,,
"100,00%","67,00%",1,1,t,t,Flamengo,3,1,1,2,$484.00,2,7,2,2,7,7,2.0,7.0,t,26,56,86,361,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","92,00%",1,1,t,t,Copacabana,6,2,2,4,$639.00,4,20,4,7,10,20,4.1,19.6,t,2,14,22,289,1,1,1,5.0,5.0,f,4,4,0,1,,,,,,,,
"90,00%","92,00%",4,4,t,t,Copacabana,4,1,1,2,$921.00,2,365,2,2,365,365,2.0,365.0,t,22,52,82,357,0,0,0,,,f,3,3,0,,,,,,,,,
"99,00%","100,00%",12,12,t,t,Leme,4,1,,1,$231.00,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,269,5,5,4,4.2,4.4,t,12,12,0,3.33,,,,,,,,
"90,00%","100,00%",1,1,t,f,Copacabana,4,1,1,1,$440.00,4,30,4,4,1125,1125,4.0,1125.0,t,10,33,35,35,0,0,0,,,t,1,1,0,,,,,,,,,
"80,00%",N/A,0,0,t,t,Jacarepaguá,6,2,2,2,"$1,180.00",7,1125,7,7,1125,1125,7.0,1125.0,t,9,9,9,9,0,0,0,,,t,1,1,0,,,,,,,,,
"80,00%","0,00%",0,0,t,t,Ipanema,8,3.5 ,4,4,"$6,666.00",15,1125,5,15,1125,1125,14.6,1125.0,t,8,38,68,343,0,0,0,,,f,13,13,0,,,,,,,,,
"83,00%","75,00%",1,1,t,t,Jardim Botânico,5,2,2,3,$443.00,3,365,3,3,1125,1125,3.0,1125.0,t,23,53,83,83,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","97,00%",15,15,t,f,Ipanema,4,2,1,2,$843.00,3,90,3,4,30,1125,3.1,911.5,t,22,52,82,172,0,0,0,,,f,11,11,0,,,,,,,,,
"94,00%","67,00%",54,54,t,t,Copacabana,3,1,,1,$387.00,4,1125,3,4,1125,1125,4.0,1125.0,t,0,29,59,149,1,1,0,5.0,5.0,f,29,29,0,0.86,,,,,,,,
"100,00%","94,00%",6,6,t,t,Barra da Tijuca,9,4,3,4,"$4,000.00",5,32,5,5,1125,1125,5.0,1125.0,t,25,55,85,175,0,0,0,,,t,6,6,0,,,,,,,,,
"94,00%","65,00%",14,14,t,f,Copacabana,5,1,1,4,$843.00,2,365,2,2,365,365,2.0,365.0,t,20,49,67,342,1,1,0,5.0,5.0,f,13,13,0,0.73,,,,,,,,
"100,00%","57,00%",1,1,t,f,Leblon,4,2,2,3,$693.00,3,30,3,3,30,30,3.0,30.0,t,25,55,82,356,0,0,0,,,f,2,1,1,,,,,,,,,
"94,00%","91,00%",0,0,t,t,Copacabana,8,3,4,5,"$1,590.00",2,1125,2,5,1125,1125,2.1,1125.0,t,5,5,29,273,0,0,0,,,f,5,1,4,,,,,,,,,
"83,00%","100,00%",0,0,t,t,Leblon,5,2,2,3,"$1,186.00",5,365,5,5,365,365,5.0,365.0,t,30,60,83,358,0,0,0,,,t,3,3,0,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Ipanema,4,1,1,2,$773.00,3,20,3,3,1125,1125,3.0,1125.0,t,2,15,16,249,0,0,0,,,t,1,1,0,,,,,,,,,
"98,00%","81,00%",33,33,t,t,Ipanema,4,2,2,3,$571.00,3,90,3,3,90,90,3.0,90.0,t,2,5,29,29,2,2,1,5.0,5.0,f,27,26,1,1.50,,,,,,,,
"100,00%","31,00%",5,5,t,t,Copacabana,3,1,1,2,$336.00,3,30,3,3,30,30,3.0,30.0,t,3,26,56,63,0,0,0,,,f,6,6,0,,,,,,,,,
"100,00%","100,00%",21,21,t,t,Copacabana,4,1,1,1,$607.00,1,90,1,5,1125,1125,1.4,1125.0,t,24,54,84,91,0,0,0,,,t,10,10,0,,,,,,,,,
"100,00%","0,00%",0,0,t,t,Copacabana,4,1,1,2,$443.00,4,365,3,4,365,365,3.9,365.0,t,30,60,90,365,0,0,0,,,f,1,1,0,,,,,,,,,
"75,00%",N/A,0,0,t,f,São Conrado,2,1,1,2,$156.00,2,365,2,2,365,365,2.0,365.0,t,24,52,82,357,0,0,0,,,f,1,0,1,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Vidigal,4,1,2,5,$900.00,1,365,1,5,1125,1125,1.4,1125.0,t,23,30,30,30,0,0,0,,,f,1,1,0,,,,,,,,,
"96,00%","100,00%",24,24,t,t,Botafogo,2,1,1,1,$439.00,1,365,1,5,90,365,3.7,106.8,t,0,0,0,0,0,0,0,,,t,23,23,0,,,,,,,,,
"18,00%","33,00%",0,0,t,f,Copacabana,15,2,3,11,$400.00,2,365,2,2,365,365,2.0,365.0,t,5,18,40,309,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Ipanema,4,1,1,2,"$1,013.00",2,365,2,4,365,365,2.1,365.0,t,9,37,63,63,1,1,0,5.0,5.0,t,1,1,0,0.83,,,,,,,,
"92,00%","93,00%",2,2,t,t,Copacabana,6,2,3,3,$989.00,1,1125,1,1,1125,1125,1.0,1125.0,t,3,27,50,140,1,1,0,5.0,5.0,f,14,14,0,0.73,,,,,,,,
"0,00%",N/A,0,0,t,t,Copacabana,12,7.5 ,6,9,"$23,714.00",3,365,3,7,29,365,3.3,341.5,t,30,60,90,365,0,0,0,,,t,1,1,0,,,,,,,,,
"100,00%",N/A,1,1,t,f,Ipanema,6,3,3,4,"$1,543.00",3,1125,3,3,1125,1125,3.0,1125.0,t,28,58,88,363,0,0,0,,,f,2,2,0,,,,,,,,,
"100,00%","80,00%",0,0,t,t,Copacabana,3,1,1,2,$477.00,3,1125,3,5,10,1125,3.1,1060.0,t,4,4,4,169,0,0,0,,,f,1,1,0,,,,,,,,,
"70,00%","50,00%",1,1,t,f,Copacabana,2,1,1,1,$211.00,2,365,2,2,365,365,2.0,365.0,t,23,53,83,358,0,0,0,,,t,2,1,1,,,,,,,,,
"93,00%","67,00%",1,1,t,t,Copacabana,3,1,1,2,"$1,350.00",4,365,4,4,365,365,4.0,365.0,t,30,60,90,365,0,0,0,,,f,9,9,0,,,,,,,,,
"100,00%","98,00%",16,16,t,t,Ipanema,8,3,3,4,"$1,711.00",3,1125,3,5,1125,1125,3.1,1125.0,t,0,30,51,172,0,0,0,,,t,2,2,0,,,,,,,,,
"67,00%","100,00%",0,0,t,f,Leblon,4,1,1,2,$526.00,1,365,1,5,20,365,1.1,303.3,t,27,57,82,357,0,0,0,,,t,1,1,0,,,,,,,,,
"70,00%","64,00%",3,3,t,t,Copacabana,8,4,3,5,"$4,000.00",5,10,5,5,10,10,5.0,10.0,t,8,8,8,8,0,0,0,,,f,4,4,0,,,,,,,,,
"80,00%","89,00%",3,3,t,t,Copacabana,2,1,1,1,$789.00,1,10,1,1,1125,1125,1.0,1125.0,t,25,55,85,175,0,0,0,,,f,2,2,0,,,,,,,,,
"33,00%","43,00%",2,2,t,t,Laranjeiras,4,1,2,2,$213.00,1,1125,1,7,1125,1125,1.2,1125.0,t,0,22,34,34,0,0,0,,,f,1,1,0,,,,,,,,,
N/A,N/A,0,0,t,t,Copacabana,5,2,1,3,$386.00,1,365,1,1,28,28,1.0,28.0,t,29,59,89,364,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","52,00%",21,21,t,t,Leblon,4,1,2,3,"$1,415.00",5,365,5,5,365,365,5.0,365.0,t,9,11,16,16,0,0,0,,,f,21,21,0,,,,,,,,,
"100,00%","50,00%",1,1,t,t,Copacabana,4,1,3,2,$890.00,3,365,3,3,365,365,3.0,365.0,t,21,51,81,356,0,0,0,,,f,2,2,0,,,,,,,,,
"100,00%","52,00%",21,21,t,t,Copacabana,8,2.5 ,3,7,"$1,282.00",3,90,3,5,90,90,3.2,90.0,t,19,49,72,162,0,0,0,,,f,21,21,0,,,,,,,,,
"100,00%","97,00%",0,0,t,t,Copacabana,2,1,1,1,$416.00,1,30,1,5,1125,1125,1.2,1125.0,t,5,21,45,225,8,8,4,4.5,4.25,t,3,3,0,5.85,,,,,,,,
"100,00%","100,00%",1,1,t,t,Barra da Tijuca,6,3,3,4,"$1,126.00",3,30,3,3,30,30,3.0,30.0,t,22,29,40,187,0,0,0,,,f,1,1,0,,,,,,,,,
"50,00%","100,00%",1,1,t,f,Lagoa,4,2,2,2,"$2,000.00",7,365,7,7,365,365,7.0,365.0,t,16,16,17,17,0,0,0,,,f,1,1,0,,,,,,,,,
"94,00%","91,00%",0,0,t,t,Copacabana,1,1,1,1,$100.00,2,1125,2,2,1125,1125,2.0,1125.0,t,8,13,35,310,1,1,0,5.0,5.0,f,5,1,4,0.73,,,,,,,,
"100,00%","88,00%",1,1,t,t,Copacabana,6,1.5 ,2,3,$660.00,3,90,3,6,1125,1125,3.2,1125.0,t,7,37,60,67,2,2,2,5.0,5.0,t,3,3,0,2,,,,,,,,
"100,00%","94,00%",0,0,t,t,Centro,2,1,1,1,$151.00,1,365,1,4,10,1125,1.1,1089.7,t,26,56,86,360,4,4,3,4.75,4.5,t,1,0,1,3.75,,,,,,,,
"100,00%","100,00%",0,0,t,t,Copacabana,8,2.5 ,3,6,"$1,943.00",1,365,1,1,365,365,1.0,365.0,t,28,58,84,359,0,0,0,,,t,1,1,0,,,,,,,,,
"91,00%","14,00%",8,8,t,t,Copacabana,1,1,,1,$357.00,5,30,5,5,30,30,5.0,30.0,t,0,0,0,0,1,1,0,5.0,5.0,f,7,7,0,0.86,,,,,,,,
"100,00%","100,00%",0,0,t,t,Botafogo,2,1,1,1,$500.00,2,365,2,5,1125,1125,2.3,1125.0,t,30,60,71,71,1,1,0,5.0,5.0,f,1,1,0,0.70,,,,,,,,
"100,00%","75,00%",1,1,t,f,Anil,4,1,1,4,$150.00,3,365,3,3,365,365,3.0,365.0,t,22,52,82,357,0,0,0,,,f,3,3,0,,,,,,,,,
"100,00%","100,00%",1,1,t,f,Copacabana,5,2,2,3,$786.00,4,20,4,5,20,20,4.1,20.0,t,18,26,26,26,0,0,0,,,f,1,1,0,,,,,,,,,
"76,00%","60,00%",1,1,t,t,Copacabana,4,1,,2,$557.00,2,365,2,2,365,365,2.0,365.0,t,30,60,82,357,1,1,0,4.0,3.0,t,2,2,0,0.73,,,,,,,,
N/A,N/A,0,0,t,t,Santa Teresa,2,1,1,1,$360.00,7,365,7,7,365,365,7.0,365.0,t,0,0,0,0,0,0,0,,,f,1,1,0,,,,,,,,,
"99,00%","100,00%",102,102,t,t,Copacabana,5,2,2,3,"$1,357.00",1,365,2,5,90,90,2.2,90.0,t,7,25,55,239,2,2,2,5.0,4.5,t,93,93,0,2,,,,,,,,
"100,00%","84,00%",18,18,t,t,Ipanema,6,3.5 ,3,3,"$2,943.00",3,1125,3,3,1125,1125,3.0,1125.0,t,0,1,25,25,0,0,0,,,f,4,4,0,,,,,,,,,
"94,00%","100,00%",1,1,t,t,Tijuca,4,1,2,2,$174.00,4,365,4,4,1125,1125,4.0,1125.0,t,3,3,5,89,0,0,0,,,t,2,1,1,,,,,,,,,
"100,00%","83,00%",2,2,t,t,Ipanema,4,2,2,2,"$1,857.00",3,365,3,5,1125,1125,3.1,1125.0,t,0,25,55,330,0,0,0,,,t,3,3,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Jardim Botânico,4,1,2,3,$600.00,4,7,4,4,7,7,4.0,7.0,t,24,54,84,359,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","99,00%",64,64,t,t,Jacarepaguá,4,2,2,2,$798.00,1,365,1,5,90,90,1.9,90.0,t,23,53,83,349,0,0,0,,,t,34,32,2,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Vargem Pequena,2,1,1,1,$146.00,1,7,1,1,1125,1125,1.0,1125.0,t,27,57,87,87,3,3,1,5.0,5.0,t,1,0,1,2.09,,,,,,,,
"100,00%","100,00%",0,0,t,f,Copacabana,10,2,2,3,$463.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,22,37,100,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","67,00%",1,1,t,t,Copacabana,2,1.5 ,1,2,$486.00,1,365,1,3,1125,1125,1.4,1125.0,t,26,56,86,86,1,1,0,5.0,5.0,f,3,0,3,0.73,,,,,,,,
"100,00%","0,00%",1,1,t,t,Copacabana,4,1,1,2,$809.00,3,30,3,3,30,30,3.0,30.0,t,30,49,60,60,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","92,00%",1,1,t,t,Copacabana,3,1,1,1,$586.00,2,90,2,6,90,90,2.1,90.0,t,2,32,62,231,2,2,1,5.0,5.0,f,3,3,0,1.71,,,,,,,,
"100,00%","63,00%",2,2,t,t,Copacabana,3,1,1,2,$350.00,1,365,1,1,365,365,1.0,365.0,t,27,57,84,359,0,0,0,,,f,3,2,1,,,,,,,,,
"95,00%","100,00%",4,4,t,t,Ipanema,3,1.5 ,1,2,$631.00,2,1125,2,7,1125,1125,2.3,1125.0,t,15,45,75,165,3,3,2,5.0,5.0,f,2,2,0,2.25,,,,,,,,
"90,00%","50,00%",0,0,f,f,Cosme Velho,4,2,2,3,$450.00,3,20,3,3,20,20,3.0,20.0,t,30,60,90,365,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Maracanã,5,1,2,3,$184.00,4,1125,3,4,1125,1125,4.0,1125.0,t,2,24,54,144,4,4,2,5.0,5.0,t,1,1,0,2.86,,,,,,,,
"100,00%","100,00%",6,6,t,t,Recreio dos Bandeirantes,4,2,1,2,$446.00,2,365,2,5,1125,1125,2.1,1125.0,t,23,53,83,184,1,1,1,4.0,4.0,t,5,5,0,1,,,,,,,,
"100,00%","100,00%",0,0,t,f,Copacabana,5,1,1,3,$390.00,1,89,2,7,1125,1125,3.4,1125.0,t,0,18,39,259,1,1,1,5.0,5.0,t,1,1,0,1,,,,,,,,
"100,00%","100,00%",3,3,t,f,Recreio dos Bandeirantes,4,1,1,2,$303.00,1,365,1,3,365,365,1.3,365.0,t,25,55,85,357,1,1,1,4.0,4.0,t,4,4,0,1,,,,,,,,
"100,00%","91,00%",1,1,t,t,Ipanema,12,2,4,7,$567.00,2,30,2,2,30,30,2.0,30.0,t,5,24,45,127,1,1,1,5.0,5.0,f,2,2,0,1,,,,,,,,
"100,00%","83,00%",1,1,t,f,Recreio dos Bandeirantes,10,3,5,8,$521.00,3,365,3,3,365,365,3.0,365.0,t,23,53,83,358,0,0,0,,,f,2,2,0,,,,,,,,,
"100,00%","100,00%",0,0,t,f,Copacabana,2,1,1,1,$400.00,1,30,1,1,30,30,1.0,30.0,t,26,56,86,361,0,0,0,,,f,1,1,0,,,,,,,,,
"100,00%","85,00%",21,21,t,f,Barra da Tijuca,8,4.5 ,4,4,"$9,714.00",1,1125,1,1,1125,1125,1.0,1125.0,t,30,60,90,365,0,0,0,,,f,22,20,2,,,,,,,,,
"92,00%","79,00%",1,1,t,t,Copacabana,3,1,1,1,$500.00,2,20,2,4,1125,1125,2.2,1125.0,t,0,9,32,211,2,2,0,5.0,5.0,f,1,1,0,1.43,,,,,,,,
"100,00%","100,00%",4,4,t,t,Recreio dos Bandeirantes,6,2,2,2,"$1,171.00",3,365,3,3,1125,1125,3.0,1125.0,t,7,29,59,334,0,0,0,,,t,4,4,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Copacabana,6,2,2,4,$650.00,3,365,3,3,365,365,3.0,365.0,t,22,52,82,357,0,0,0,,,t,6,4,2,,,,,,,,,
"100,00%","100,00%",1,1,t,t,Taquara,4,1,1,2,$107.00,2,365,2,4,1125,1125,2.2,1125.0,t,15,40,70,345,3,3,2,4.67,4.67,t,1,1,0,2.57,,,,,,,,
"99,00%","52,00%",222,222,t,t,Copacabana,6,2,3,3,"$1,839.00",1,365,3,7,90,90,3.5,90.0,t,12,42,72,347,0,0,0,,,f,44,44,0,,,,,,,,,
"97,00%","82,00%",20,20,t,t,Cachambi,6,1,2,3,$709.00,10,1125,10,10,1125,1125,10.0,1125.0,t,0,0,0,229,0,0,0,,,f,14,14,0,,,,,,,,,
"94,00%","67,00%",54,54,t,t,Leblon,2,1,1,1,"$1,371.00",4,1125,4,4,1125,1125,4.0,1125.0,t,13,28,58,148,0,0,0,,,f,29,29,0,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Lagoa,6,2.5 ,2,3,"$1,086.00",3,15,3,3,1125,1125,3.0,1125.0,t,0,0,17,292,0,0,0,,,f,1,1,0,,,,,,,,,
N/A,N/A,0,0,t,t,Copacabana,5,1,2,2,"$1,950.00",3,365,3,3,1125,1125,3.0,1125.0,t,17,17,41,316,0,0,0,,,t,1,1,0,,,,,,,,,
"88,00%","49,00%",8,8,t,t,Copacabana,4,1,2,2,"$1,504.00",2,60,2,2,60,60,2.0,60.0,t,29,59,79,86,0,0,0,,,f,9,4,5,,,,,,,,,
"100,00%","95,00%",0,0,t,f,Centro,2,1,1,1,$191.00,1,365,1,4,365,365,1.1,365.0,t,20,49,79,354,3,3,3,5.0,5.0,t,2,2,0,3,,,,,,,,
"97,00%","93,00%",0,0,t,t,Leblon,6,2,2,3,"$1,257.00",3,365,3,7,1125,1125,3.4,1125.0,t,15,45,68,316,0,0,0,,,f,2,2,0,,,,,,,,,
"40,00%","33,00%",0,0,t,t,São Conrado,4,1,1,2,$800.00,1,365,1,1,365,365,1.0,365.0,t,23,51,76,351,0,0,0,,,f,1,0,1,,,,,,,,,
"100,00%","100,00%",0,0,t,t,Copacabana,9,2,3,6,"$1,760.00",2,90,2,7,10,90,2.3,86.9,t,14,35,65,72,2,2,2,5.0,5.0,t,1,1,0,2,,,,,,,,
"100,00%","75,00%",0,0,t,t,Guaratiba,9,3.5 ,3,4,$397.00,2,365,2,2,365,365,2.0,365.0,t,20,50,80,355,0,0,0,,,f,2,2,0,,,,,,,,,
"100,00%","100,00%",18,18,t,t,Copacabana,4,1,1,3,$571.00,2,365,2,5,1125,1125,2.1,1125.0,t,11,41,71,343,2,2,2,4.5,4.5,t,16,15,1,2,,,,,,,,
"90,00%","50,00%",1,1,t,t,Copacabana,5,1.5 ,2,3,$837.00,3,18,3,8,8,18,3.2,18.0,t,29,59,89,364,0,0,0,,,f,3,3,0,,,,,,,,,
